         OtsuT  KittlerT    LloydT     SungT   RidlerT    HuangT   RameshT      Li1T      Li2T    BrinkT    KapurT    SahooT  ShanbhagT      YenT     TsaiT
1891  0.543137  0.547059  0.488577  0.605882  0.595431  0.629412  0.409804  0.591962  0.539216  0.456863  0.562745  0.562745   0.449020  0.562745  0.574510
1892  0.507843  0.507843  0.446411  0.570588  0.556267  0.590196  0.370588  0.552105  0.503922  0.445098  0.523529  0.523529   0.566667  0.523529  0.535294
1893  0.441176  0.437255  0.375781  0.503922  0.489525  0.527451  0.311765  0.484768  0.433333  0.417647  0.452941  0.452941   0.358824  0.452941  0.472549
1894  0.409804  0.405882  0.344585  0.476471  0.462040  0.496078  0.319608  0.457439  0.405882  0.405882  0.421569  0.421569   0.323529  0.421569  0.441176
1895  0.433333  0.374510  0.317167  0.445098  0.433473  0.472549  0.323529  0.431120  0.378431  0.390196  0.394118  0.394118   0.307843  0.394118  0.409804
1896  0.398039  0.347059  0.289901  0.421569  0.407211  0.441176  0.311765  0.402187  0.350980  0.370588  0.366667  0.366667   0.276471  0.366667  0.386275
1897  0.382353  0.319608  0.268388  0.394118  0.386992  0.421569  0.519608  0.382467  0.327451  0.362745  0.339216  0.339216   0.264706  0.339216  0.362745
1898  0.358824  0.296078  0.245417  0.374510  0.363731  0.398039  0.496078  0.359117  0.307843  0.362745  0.315686  0.315686   0.245098  0.315686  0.339216
1899  0.339216  0.272549  0.226294  0.350980  0.339671  0.370588  0.472549  0.336932  0.339216  0.362745  0.296078  0.296078   0.347059  0.296078  0.315686
1900  0.319608  0.252941  0.209273  0.331373  0.323861  0.350980  0.452941  0.316928  0.315686  0.362745  0.276471  0.276471   0.217647  0.276471  0.300000
1901  0.300000  0.233333  0.191355  0.311765  0.304689  0.331373  0.433333  0.297727  0.300000  0.366667  0.256863  0.256863   0.205882  0.256863  0.280392
1902  0.472549  0.468627  0.409765  0.535294  0.524141  0.554902  0.339216  0.520002  0.468627  0.433333  0.488235  0.488235   0.390196  0.488235  0.503922
1903  0.280392  0.213725  0.176204  0.292157  0.282074  0.307843  0.413725  0.279089  0.280392  0.366667  0.237255  0.237255   0.194118  0.237255  0.264706
1904  0.727451  0.994118  0.619526  0.950980  0.726911  0.845098  0.688235  0.691866  0.703922  0.798039  0.986275  0.925021   0.209804  0.994118  0.598039
1905  0.707843  0.994118  0.582501  0.943137  0.709087  0.825490  0.684314  0.656470  0.672549  0.770588  0.986275  0.596695   0.170588  0.998039  0.625490
1906  0.684314  0.994118  0.552176  0.935294  0.683302  0.801961  0.680392  0.624909  0.652941  0.739216  0.986275  0.929591   0.127451  0.994118  0.629412
1907  0.668627  0.994118  0.527938  0.931373  0.667240  0.794118  0.656863  0.610946  0.633333  0.770588  0.986275  0.542277   0.107843  0.998039  0.605882
1908  0.652941  0.994118  0.506196  0.923529  0.652057  0.790196  0.652941  0.588250  0.613725  0.754902  0.982353  0.520295   0.084314  0.998039  0.570588
1909  0.629412  0.994118  0.475011  0.915686  0.630237  0.750980  0.660784  0.551419  0.586275  0.727451  0.986275  0.487930   0.052941  0.998039  0.558824
1910  0.621569  0.994118  0.464286  0.907843  0.621085  0.790196  0.641176  0.539817  0.574510  0.794118  0.986275  0.478628   0.041176  0.998039  0.554902
1911  0.613725  0.994118  0.459860  0.903922  0.626868  0.782353  0.641176  0.527079  0.562745  0.778431  0.982353  0.468655   0.037255  0.998039  0.570588
1912  0.617647  0.994118  0.450291  0.900000  0.618217  0.786275  0.696078  0.515702  0.558824  0.766667  0.982353  0.459519   0.025490  0.998039  0.554902
1913  0.613725  0.994118  0.441874  0.896078  0.613571  0.829412  0.684314  0.505789  0.550980  0.778431  0.982353  0.453294   0.021569  0.998039  0.590196
1914  0.605882  0.994118  0.437873  0.892157  0.606837  0.825490  0.672549  0.497678  0.543137  0.778431  0.982353  0.447249   0.017647  0.998039  0.574510
1915  0.601961  0.994118  0.430253  0.888235  0.602877  0.868627  0.664706  0.494153  0.539216  0.774510  0.986275  0.444958   0.013725  0.998039  0.562745
1916  0.598039  0.994118  0.424250  0.880392  0.598493  0.880392  0.652941  0.486623  0.531373  0.770588  0.978431  0.437094   0.009804  0.998039  0.547059
1917  0.594118  0.994118  0.419526  0.876471  0.594837  0.876471  0.645098  0.480706  0.531373  0.766667  0.982353  0.434890   0.013725  0.998039  0.535294
1918  0.637255  0.994118  0.490191  0.919608  0.638666  0.770588  0.652941  0.568813  0.598039  0.739216  0.986275  0.503356   0.068627  0.998039  0.535294
1919  0.598039  0.994118  0.415287  0.872549  0.598678  0.864706  0.633333  0.475057  0.539216  0.766667  0.982353  0.431850   0.013725  0.998039  0.523529
1920  0.825490  0.896078  0.548052  0.841176  0.685581  0.656863  0.390196  0.681808  0.821569  0.539216  0.680392  0.679555   0.625490  0.680392  0.739216
1921  0.798039  0.876471  0.454873  0.809804  0.638500  0.637255  0.327451  0.634071  0.794118  0.492157  0.629412  0.701212   0.574510  0.629412  0.696078
1922  0.770588  0.852941  0.251489  0.786275  0.594985  0.558824  0.335294  0.587678  0.762745  0.452941  0.586275  0.665672   0.527451  0.586275  0.660784
1923  0.743137  0.829412  0.188235  0.758824  0.552932  0.535294  0.311765  0.547715  0.735294  0.425490  0.543137  0.630576   0.488235  0.543137  0.625490
1924  0.719608  0.805882  0.156863  0.735294  0.520970  0.488235  0.307843  0.512942  0.711765  0.401961  0.633333  0.534828   0.641176  0.500000  0.594118
1925  0.676471  0.754902  0.105882  0.684314  0.458388  0.394118  0.668627  0.504343  0.664706  0.382353  0.574510  0.469889   0.562745  0.433333  0.531373
1926  0.656863  0.731373  0.090196  0.664706  0.476186  0.378431  0.649020  0.473553  0.641176  0.374510  0.547059  0.439582   0.358824  0.401961  0.507843
1927  0.637255  0.703922  0.449387  0.641176  0.449387  0.339216  0.629412  0.451665  0.621569  0.366667  0.523529  0.413031   0.550980  0.374510  0.480392
1928  0.617647  0.680392  0.698199  0.621569  0.423904  0.335294  0.613725  0.423664  0.601961  0.362745  0.492157  0.387666   0.311765  0.350980  0.460784
1929  0.601961  0.656863  0.681102  0.601961  0.600246  0.315686  0.598039  0.573900  0.586275  0.362745  0.472549  0.469026   0.515686  0.468627  0.437255
1930  0.582353  0.629412  0.664472  0.582353  0.583301  0.284314  0.582353  0.554746  0.566667  0.362745  0.452941  0.445698   0.272549  0.445098  0.417647
1931  0.566667  0.605882  0.647248  0.562745  0.565968  0.245098  0.562745  0.537133  0.550980  0.362745  0.429412  0.429790   0.492157  0.429412  0.398039
1932  0.554902  0.582353  0.633196  0.543137  0.553244  0.225490  0.550980  0.520160  0.535294  0.358824  0.409804  0.409996   0.464706  0.409804  0.378431
1933  0.539216  0.558824  0.620276  0.527451  0.537292  0.233333  0.539216  0.503544  0.519608  0.350980  0.390196  0.390573   0.433333  0.390196  0.358824
1934  0.696078  0.782353  0.129412  0.707843  0.485441  0.429412  0.296078  0.536053  0.688235  0.390196  0.605882  0.504062   0.417647  0.468627  0.562745
1935  0.527451  0.535294  0.606174  0.511765  0.525728  0.201961  0.523529  0.487848  0.503922  0.339216  0.374510  0.367620   0.272549  0.366667  0.347059
1936  0.786275  0.876471  0.748100  0.809804  0.787064  0.766667  0.472549  0.774699  0.778431  0.825490  0.900000  0.899670   0.645098  0.900000  0.888235
1937  0.750980  0.852941  0.709550  0.778431  0.752664  0.750980  0.484314  0.737904  0.743137  0.805882  0.884314  0.883967   0.594118  0.884314  0.868627
1938  0.719608  0.821569  0.673897  0.747059  0.721123  0.939216  0.711765  0.703289  0.707843  0.786275  0.872549  0.872002   0.547059  0.872549  0.852941
1939  0.692157  0.801961  0.641388  0.719608  0.693886  0.927451  0.688235  0.670967  0.680392  0.766667  0.849020  0.848673   0.507843  0.849020  0.837255
1940  0.668627  0.735294  0.611358  0.688235  0.667028  0.911765  0.664706  0.640680  0.649020  0.758824  0.837255  0.836552   0.476471  0.837255  0.821569
1941  0.621569  0.656863  0.556668  0.637255  0.619937  0.903922  0.617647  0.584434  0.598039  0.727451  0.805882  0.805179   0.825490  0.805882  0.794118
1942  0.598039  0.617647  0.532869  0.613725  0.599418  0.888235  0.598039  0.559492  0.574510  0.715686  0.790196  0.789317   0.813725  0.790196  0.782353
1943  0.578431  0.582353  0.511641  0.586275  0.579981  0.880392  0.578431  0.535859  0.554902  0.700000  0.774510  0.773631   0.594118  0.774510  0.770588
1944  0.562745  0.558824  0.490913  0.562745  0.564496  0.876471  0.562745  0.513729  0.535294  0.696078  0.758824  0.757945   0.382353  0.758824  0.754902
1945  0.547059  0.527451  0.471620  0.543137  0.547867  0.864706  0.547059  0.492395  0.511765  0.688235  0.743137  0.742443   0.594118  0.743137  0.747059
1946  0.531373  0.496078  0.454843  0.523529  0.530317  0.856863  0.531373  0.472870  0.500000  0.676471  0.727451  0.734185   0.605882  0.735294  0.731373
1947  0.515686  0.468627  0.437281  0.503922  0.515438  0.841176  0.519608  0.454313  0.484314  0.672549  0.715686  0.718540   0.601961  0.719608  0.723529
1948  0.500000  0.437255  0.420793  0.488235  0.501905  0.833333  0.507843  0.436936  0.468627  0.656863  0.700000  0.706715   0.613725  0.707843  0.715686
1949  0.484314  0.417647  0.406500  0.468627  0.490095  0.817647  0.500000  0.420828  0.452941  0.652941  0.692157  0.691419   0.609804  0.692157  0.703922
1950  0.641176  0.688235  0.583080  0.660784  0.642525  0.911765  0.641176  0.611603  0.625490  0.739216  0.821569  0.820866   0.841176  0.821569  0.809804
1951  0.476471  0.394118  0.392671  0.452941  0.478186  0.821569  0.488235  0.405193  0.441176  0.645098  0.680392  0.679493   0.598039  0.680392  0.688235
1952  0.727451  0.809804  0.542889  0.794118  0.728915  0.782353  0.590196  0.661678  0.676471  0.652941  0.688235  0.688235   0.488235  0.688235  0.703922
1953  0.696078  0.774510  0.493607  0.762745  0.697225  0.711765  0.590196  0.662226  0.676471  0.629412  0.645098  0.645098   0.437255  0.645098  0.676471
1954  0.668627  0.739216  0.452419  0.735294  0.669568  0.696078  0.574510  0.630620  0.645098  0.586275  0.598039  0.598039   0.405882  0.598039  0.668627
1955  0.645098  0.707843  0.414636  0.707843  0.645273  0.688235  0.547059  0.600488  0.617647  0.558824  0.715686  0.719185   0.386275  0.739216  0.668627
1956  0.621569  0.676471  0.383589  0.680392  0.622942  0.668627  0.519608  0.572787  0.594118  0.594118  0.700000  0.698257   0.374510  0.703922  0.672549
1957  0.578431  0.613725  0.328567  0.637255  0.584107  0.625490  0.562745  0.525584  0.550980  0.598039  0.649020  0.645603   0.378431  0.649020  0.664706
1958  0.566667  0.586275  0.304737  0.613725  0.567626  0.598039  0.562745  0.504873  0.535294  0.578431  0.625490  0.628068   0.429412  0.633333  0.656863
1959  0.550980  0.554902  0.280927  0.598039  0.552114  0.574510  0.547059  0.486239  0.515686  0.566667  0.601961  0.605113   0.374510  0.609804  0.649020
1960  0.535294  0.531373  0.261164  0.582353  0.540386  0.633333  0.539216  0.470203  0.500000  0.566667  0.578431  0.592208   0.421569  0.598039  0.637255
1961  0.523529  0.503922  0.242778  0.558824  0.524845  0.625490  0.535294  0.454361  0.488235  0.539216  0.566667  0.573743   0.409804  0.578431  0.625490
1962  0.511765  0.476471  0.225894  0.550980  0.513271  0.594118  0.543137  0.438101  0.472549  0.527451  0.543137  0.554627   0.398039  0.558824  0.617647
1963  0.503922  0.452941  0.207290  0.543137  0.504861  0.570588  0.527451  0.425916  0.460784  0.515686  0.535294  0.535652   0.390196  0.539216  0.609804
1964  0.488235  0.425490  0.191949  0.531373  0.494016  0.547059  0.535294  0.412144  0.449020  0.511765  0.519608  0.528941   0.386275  0.535294  0.601961
1965  0.484314  0.398039  0.176204  0.511765  0.488773  0.539216  0.527451  0.398851  0.441176  0.503922  0.500000  0.517539   0.386275  0.523529  0.598039
1966  0.601961  0.645098  0.352840  0.656863  0.602609  0.649020  0.566667  0.548799  0.570588  0.605882  0.672549  0.671922   0.378431  0.676471  0.672549
1967  0.476471  0.374510  0.164537  0.515686  0.482034  0.511765  0.527451  0.387777  0.429412  0.492157  0.500000  0.505083   0.394118  0.511765  0.590196
1968  0.837255  0.888235  0.889210  0.852941  0.837864  0.864706  0.433333  0.836092  0.837255  0.601961  0.652941  0.694761   0.758824  0.696078  0.778431
1969  0.809804  0.864706  0.868845  0.825490  0.808406  0.817647  0.401961  0.807780  0.809804  0.558824  0.598039  0.632416   0.719608  0.633333  0.743137
1970  0.786275  0.845098  0.848375  0.801961  0.785227  0.813725  0.370588  0.780317  0.782353  0.519608  0.558824  0.558824   0.680392  0.558824  0.711765
1971  0.758824  0.821569  0.828827  0.778431  0.757830  0.805882  0.354902  0.754127  0.754902  0.484314  0.539216  0.553558   0.649020  0.554902  0.680392
1972  0.739216  0.801961  0.809871  0.754902  0.736933  0.837255  0.331373  0.729498  0.731373  0.456863  0.676471  0.544192   0.613725  0.676471  0.649020
1973  0.692157  0.758824  0.772865  0.707843  0.691519  0.739216  0.303922  0.681846  0.684314  0.405882  0.621569  0.618018   0.550980  0.617647  0.594118
1974  0.672549  0.735294  0.755222  0.688235  0.671319  0.723529  0.296078  0.659992  0.664706  0.390196  0.594118  0.594472   0.523529  0.594118  0.566667
1975  0.652941  0.715686  0.738310  0.668627  0.652573  0.770588  0.649020  0.639095  0.645098  0.374510  0.570588  0.567405   0.496078  0.566667  0.543137
1976  0.633333  0.696078  0.721837  0.645098  0.632609  0.692157  0.633333  0.618837  0.625490  0.366667  0.547059  0.547059   0.468627  0.547059  0.519608
1977  0.617647  0.672549  0.706065  0.629412  0.616252  0.676471  0.617647  0.599400  0.605882  0.362745  0.519608  0.520671   0.449020  0.519608  0.500000
1978  0.598039  0.652941  0.690687  0.609804  0.598087  0.652941  0.598039  0.580794  0.590196  0.358824  0.503922  0.504272   0.429412  0.503922  0.480392
1979  0.582353  0.633333  0.675525  0.590196  0.582748  0.680392  0.586275  0.563072  0.570588  0.358824  0.488235  0.484669   0.401961  0.484314  0.460784
1980  0.566667  0.617647  0.659567  0.574510  0.566885  0.676471  0.570588  0.545847  0.554902  0.358824  0.468627  0.465060   0.386275  0.464706  0.441176
1981  0.550980  0.594118  0.645340  0.558824  0.552090  0.637255  0.554902  0.529344  0.539216  0.354902  0.445098  0.445452   0.366667  0.445098  0.425490
1982  0.715686  0.778431  0.788496  0.731373  0.714092  0.747059  0.319608  0.705298  0.707843  0.429412  0.649020  0.645469   0.582353  0.645098  0.621569
1983  0.539216  0.574510  0.632486  0.539216  0.538046  0.605882  0.539216  0.513608  0.523529  0.354902  0.425490  0.425490   0.347059  0.425490  0.405882
1984  0.817647  0.911765  0.763296  0.845098  0.819408  0.845098  0.476471  0.810266  0.813725  0.652941  0.641176  0.641176   0.605882  0.641176  0.884314
1985  0.790196  0.896078  0.725884  0.817647  0.791318  0.825490  0.511765  0.778802  0.782353  0.609804  0.590196  0.589948   0.817647  0.566667  0.864706
1986  0.766667  0.880392  0.691188  0.794118  0.765443  0.801961  0.507843  0.748766  0.754902  0.770588  0.849020  0.859090   0.554902  0.872549  0.849020
1987  0.739216  0.880392  0.658607  0.770588  0.740770  0.778431  0.715686  0.720477  0.727451  0.758824  0.829412  0.818413   0.468627  0.849020  0.829412
1988  0.719608  0.852941  0.628752  0.747059  0.720634  0.735294  0.692157  0.693325  0.703922  0.739216  0.821569  0.847165   0.774510  0.852941  0.817647
1989  0.676471  0.833333  0.574081  0.715686  0.678183  0.743137  0.660784  0.643643  0.656863  0.703922  0.790196  0.804266   0.743137  0.809804  0.786275
1990  0.660784  0.833333  0.550302  0.692157  0.661881  0.676471  0.645098  0.620890  0.637255  0.692157  0.770588  0.788894   0.723529  0.794118  0.770588
1991  0.645098  0.801961  0.528558  0.692157  0.645312  0.684314  0.625490  0.600499  0.617647  0.676471  0.758824  0.772481   0.703922  0.778431  0.758824
1992  0.629412  0.798039  0.505851  0.747059  0.631172  0.629412  0.613725  0.580563  0.601961  0.676471  0.743137  0.756586   0.684314  0.762745  0.750980
1993  0.613725  0.535294  0.484904  0.743137  0.616878  0.892157  0.605882  0.560339  0.578431  0.668627  0.727451  0.745353   0.664706  0.750980  0.735294
1994  0.601961  0.503922  0.465835  0.750980  0.603807  0.880392  0.598039  0.542145  0.562745  0.645098  0.711765  0.729384   0.649020  0.735294  0.723529
1995  0.586275  0.472549  0.448992  0.754902  0.596070  0.864706  0.598039  0.526361  0.554902  0.633333  0.696078  0.713812   0.629412  0.719608  0.715686
1996  0.578431  0.449020  0.432668  0.754902  0.583865  0.880392  0.605882  0.510093  0.535294  0.633333  0.684314  0.701590   0.613725  0.707843  0.703922
1997  0.574510  0.417647  0.416603  0.743137  0.575934  0.872549  0.601961  0.494705  0.527451  0.629412  0.668627  0.693474   0.601961  0.700000  0.696078
1998  0.696078  0.849020  0.600834  0.727451  0.697830  0.723529  0.672549  0.668012  0.680392  0.723529  0.805882  0.820365   0.762745  0.825490  0.801961
1999  0.562745  0.394118  0.401496  0.739216  0.567007  0.864706  0.598039  0.479357  0.515686  0.613725  0.660784  0.684768   0.605882  0.692157  0.688235
2000  0.719608  0.994118  0.579664  0.896078  0.719878  0.735294  0.676471  0.679161  0.696078  0.805882  0.966667  0.949866   0.550980  0.966667  0.676471
2001  0.700000  0.994118  0.546897  0.876471  0.701504  0.825490  0.637255  0.637541  0.649020  0.813725  0.958824  0.941935   0.488235  0.958824  0.641176
